year,month,day,hour,MN,Hs,T,wind direction
2015,2,9,12,0,1.59,9.17,248.96
2015,2,9,15,0,1.59,12.66,245.3
2015,2,9,18,0,1.66,14.49,250.71
2015,2,9,21,0,1.78,14.49,236.04
2015,2,10,0,0,1.91,14.08,223.67
2015,2,10,3,0,2.05,13.7,227.73
2015,2,10,6,0,2.13,13.51,220.91
2015,2,10,9,0,2.18,13.16,219.81
2015,2,10,12,0,2.22,12.66,206.57
2015,2,10,15,0,2.22,12.5,173.52
2015,2,10,18,0,2.25,12.82,175.49
2015,2,10,21,0,2.26,13.16,203.39
2015,2,11,0,0,2.22,13.16,192.34
2015,2,11,3,0,2.14,12.35,188.62
2015,2,11,6,0,2.09,12.2,186.34
2015,2,11,9,0,2.09,11.76,195.33
2015,2,11,12,0,2.07,11.63,182.56
2015,2,11,15,0,2.03,13.33,200.3
2015,2,11,18,0,2.05,13.33,192.44
2015,2,11,21,0,1.95,13.33,195.4
2015,2,12,0,0,1.89,13.33,190.44
2015,2,12,3,0,1.82,11.36,195.4
2015,2,12,6,0,1.78,11.24,191.31
2015,2,12,9,0,1.74,10.87,169.44
2015,2,12,12,0,1.76,10.53,178.53
2015,2,12,15,0,1.77,10.42,157.09
2015,2,12,18,0,1.73,10.42,154.27
2015,2,12,21,0,1.71,10.42,145.23
2015,2,13,0,0,1.77,10.42,146.44
2015,2,13,3,0,1.84,10.31,148.09
2015,2,13,6,0,1.87,10.42,137.29
2015,2,13,9,0,1.75,11.11,134.19
2015,2,13,12,0,1.54,11.11,119.13
2015,2,13,15,0,1.8,12.99,94.54
2015,2,13,18,0,2.24,12.82,74.6
2015,2,13,21,0,2.3,14.93,68.82
2015,2,14,0,0,2.37,14.49,69.57
2015,2,14,3,0,2.45,13.51,70.25
2015,2,14,6,0,2.31,12.5,49.57
2015,2,14,9,0,2.06,12.05,113.43
2015,2,14,12,0,1.9,11.9,128.96
2015,2,14,15,0,1.81,11.63,164.05
2015,2,14,18,0,1.72,11.36,159.33
2015,2,14,21,0,1.6,11.24,147.8
2015,2,15,0,0,1.51,10.99,146.5
2015,2,15,3,0,1.37,10.31,160.93
2015,2,15,6,0,1.37,10.1,161.98
2015,2,15,9,0,1.46,10,164.66
2015,2,15,12,0,1.69,4.39,167.14
2015,2,15,15,0,1.77,4.5,176.92
2015,2,15,18,0,2.19,14.49,171
2015,2,15,21,0,2.56,13.89,218.55
2015,2,16,0,0,2.78,14.08,260.34
2015,2,16,3,0,3.58,15.15,271.27
2015,2,16,6,0,3.93,14.93,274.57
2015,2,16,9,0,3.89,14.29,295.11
2015,2,16,12,0,3.91,14.08,303.22
2015,2,16,15,0,3.76,13.89,300.63
2015,2,16,18,0,3.67,13.7,292.83
2015,2,16,21,0,3.62,13.7,273.08
2015,2,17,0,0,3.83,13.51,250.18
2015,2,17,3,0,4.91,17.54,259.46
2015,2,17,6,0,5.91,17.24,265.56
2015,2,17,9,0,5.98,16.39,242.65
2015,2,17,12,0,5.76,16.39,232.43
2015,2,17,15,0,5.46,16.39,218.37
2015,2,17,18,0,5.09,15.87,214.78
2015,2,17,21,0,4.73,15.15,208.44
2015,2,18,0,0,4.37,14.93,208.97
2015,2,18,3,0,4.06,14.29,209.85
2015,2,18,6,0,3.73,13.51,212.3
2015,2,18,9,0,3.42,13.33,202.25
2015,2,18,12,0,3.26,12.66,206.57
2015,2,18,15,0,3.25,12.5,200.84
2015,2,18,18,0,3.31,12.35,210.49
2015,2,18,21,0,3.15,12.35,202.4
2015,2,19,0,0,3.28,12.05,239.77
2015,2,19,3,0,3.04,12.2,226.12
2015,2,19,6,0,3.54,14.71,239.97
2015,2,19,9,0,4.22,15.87,227.4
2015,2,19,12,0,4.69,15.87,254.34
2015,2,19,15,0,4.68,14.93,252.57
2015,2,19,18,0,4.35,14.29,251.39
2015,2,19,21,0,4.13,14.49,263.46
2015,2,20,0,0,4.04,15.15,255.14
2015,2,20,3,0,4.05,15.38,270.62
2015,2,20,6,0,4.1,15.38,253.9
2015,2,20,9,0,4.07,15.15,265.08
2015,2,20,12,0,3.98,14.93,274.3
2015,2,20,15,0,3.82,14.71,278.88
2015,2,20,18,0,3.69,14.49,292.62
2015,2,20,21,0,3.57,13.51,299.67
2015,2,21,0,0,3.63,13.33,307.93
2015,2,21,3,0,3.69,12.99,305.77
2015,2,21,6,0,3.53,12.35,301.79
2015,2,21,9,0,3.41,12.2,316.74
2015,2,21,12,0,3.64,12.2,304.45
2015,2,21,15,0,4.28,12.2,303.15
2015,2,21,18,0,4.86,11.9,317.24
2015,2,21,21,0,4.1,12.2,313.69
2015,2,22,0,0,3.53,12.35,281.04
2015,2,22,3,0,3.18,12.2,189.9
2015,2,22,6,0,3.01,12.2,167.91
2015,2,22,9,0,2.88,12.05,169.7
2015,2,22,12,0,2.71,11.9,248.03
2015,2,22,15,0,2.7,11.36,229.22
2015,2,22,18,0,3.76,10.87,268.56
2015,2,22,21,0,4.49,10.99,252.76
2015,2,23,0,0,4.8,11.76,234.08
2015,2,23,3,0,5.56,12.66,251.77
2015,2,23,6,0,6.04,14.08,227.57
2015,2,23,9,0,6.66,15.62,233.33
2015,2,23,12,0,8.39,17.54,229.73
2015,2,23,15,0,7.53,17.54,272.26
2015,2,23,18,0,7.25,17.24,281.59
2015,2,23,21,0,7.19,17.54,292.01
2015,2,24,0,0,6.85,17.24,312.11
2015,2,24,3,0,6.86,17.24,289.77
2015,2,24,6,0,7.17,16.67,296.31
2015,2,24,9,0,7.35,16.13,289.18
2015,2,24,12,0,6.6,14.93,287.1
2015,2,24,15,0,5.72,14.71,289.42
2015,2,24,18,0,4.89,14.08,265.29
2015,2,24,21,0,4.26,13.7,241.33
2015,2,25,0,0,3.92,13.51,272.49
2015,2,25,3,0,3.61,13.51,270
2015,2,25,6,0,3.38,13.33,246.97
2015,2,25,9,0,3.16,12.66,202.14
2015,2,25,12,0,2.96,12.5,198.43
2015,2,25,15,0,3.08,12.35,229.29
2015,2,25,18,0,2.97,12.2,220
2015,2,25,21,0,2.95,11.76,210.35
2015,2,26,0,0,3.24,11.49,223.1
2015,2,26,3,0,3.74,11.76,261.75
2015,2,26,6,0,4.83,12.99,273.07
2015,2,26,9,0,5.77,15.87,266.38
2015,2,26,12,0,6.45,15.15,275.75
2015,2,26,15,0,6.41,15.15,264.84
2015,2,26,18,0,6.42,15.38,266.28
2015,2,26,21,0,6.81,15.87,273.12
2015,2,27,0,0,7.38,16.67,272.62
2015,2,27,3,0,8.17,19.23,271.88
2015,2,27,6,0,8.07,17.86,267.88
2015,2,27,9,0,7.25,16.95,238.83
2015,2,27,12,0,6.38,16.39,209.27
2015,2,27,15,0,5.57,15.87,198.43
2015,2,27,18,0,4.95,15.15,183.13
2015,2,27,21,0,4.49,14.93,215.8
2015,2,28,0,0,4.08,14.08,238.63
2015,2,28,3,0,3.76,13.7,240.48
2015,2,28,6,0,3.7,13.33,223.26
2015,2,28,9,0,3.84,12.99,208.76
2015,2,28,12,0,4.03,14.49,198.94
2015,2,28,15,0,4.05,14.29,156.67
2015,2,28,18,0,4.27,14.08,203.43
2015,2,28,21,0,6.82,13.89,274.61
2015,3,1,0,0,6.04,13.51,264.43
2015,3,1,3,0,5.45,14.49,270.36
2015,3,1,6,0,5.58,14.49,265.82
2015,3,1,9,0,5.47,14.29,257.15
2015,3,1,12,0,5.07,14.08,258.35
2015,3,1,15,0,4.84,13.7,280.17
2015,3,1,18,0,5.05,13.33,274
2015,3,1,21,0,4.59,13.33,266.22
2015,3,2,0,0,3.94,13.16,236.11
2015,3,2,3,0,3.5,12.66,255.77
2015,3,2,6,0,4.15,12.35,287.29
2015,3,2,9,0,4.79,12.05,281.11
2015,3,2,12,0,4.48,12.2,252.5
2015,3,2,15,0,4.16,12.5,244.78
2015,3,2,18,0,4.23,12.82,255.96
2015,3,2,21,0,4.19,13.16,248.12
2015,3,3,0,0,4.21,13.7,245.98
2015,3,3,3,0,4.16,14.08,249.62
2015,3,3,6,0,4.41,14.29,251.42
2015,3,3,9,0,4.77,14.29,249.89
2015,3,3,12,0,5.24,14.71,234.98
2015,3,3,15,0,5.74,15.62,271.62
2015,3,3,18,0,6.67,15.38,284.11
2015,3,3,21,0,6.86,15.15,289.56
2015,3,4,0,0,6.47,15.15,298.64
2015,3,4,3,0,5.76,14.93,302.44
2015,3,4,6,0,5.12,14.71,299.97
2015,3,4,9,0,4.52,14.29,292.32
2015,3,4,12,0,3.98,13.7,266.55
2015,3,4,15,0,3.52,13.51,231.84
2015,3,4,18,0,3.14,12.99,205.06
2015,3,4,21,0,2.91,12.5,211.5
2015,3,5,0,0,2.88,12.2,214.88
2015,3,5,3,0,2.98,11.76,213.32
2015,3,5,6,0,3.26,11.76,214.46
2015,3,5,9,0,3.49,12.05,222.41
2015,3,5,12,0,3.76,13.16,221.44
2015,3,5,15,0,3.99,13.51,220.6
2015,3,5,18,0,4.78,17.54,228.47
2015,3,5,21,0,5.05,17.86,224.63
2015,3,6,0,0,4.76,16.95,214.1
2015,3,6,3,0,4.44,16.13,208.97
2015,3,6,6,0,4.21,15.38,205.81
2015,3,6,9,0,3.99,14.93,207.09
2015,3,6,12,0,3.96,14.49,209.2
2015,3,6,15,0,4.08,13.7,205.97
2015,3,6,18,0,4.05,13.51,203.32
2015,3,6,21,0,4.32,13.89,203.31
2015,3,7,0,0,4.78,14.71,211.84
2015,3,7,3,0,4.75,15.38,216.08
2015,3,7,6,0,4.63,15.87,213.92
2015,3,7,9,0,4.6,16.39,207.99
2015,3,7,12,0,4.9,16.67,215.38
2015,3,7,15,0,5.02,16.13,213.87
2015,3,7,18,0,4.92,15.15,211.83
2015,3,7,21,0,4.76,15.15,226.52
2015,3,8,0,0,4.45,14.93,236.47
2015,3,8,3,0,4.17,14.49,282.86
2015,3,8,6,0,3.91,14.08,223.92
2015,3,8,9,0,4.11,16.67,278.31
2015,3,8,12,0,4.57,16.39,273.11
2015,3,8,15,0,4.6,16.13,257.37
2015,3,8,18,0,4.56,15.62,251.95
2015,3,8,21,0,4.43,15.38,226.04
2015,3,9,0,0,4.23,15.15,188.46
2015,3,9,3,0,4.14,15.15,145.11
2015,3,9,6,0,4.32,14.93,143.75
2015,3,9,9,0,4.25,14.93,160.88
2015,3,9,12,0,4.57,15.15,213.47
2015,3,9,15,0,6.97,14.71,237.47
2015,3,9,18,0,7.89,15.38,253.36
2015,3,9,21,0,7.25,14.93,271.84
2015,3,10,0,0,6.79,14.71,270.4
2015,3,10,3,0,5.86,13.89,278.88
2015,3,10,6,0,4.91,13.51,265.05
2015,3,10,9,0,4.16,12.99,261.97
2015,3,10,12,0,3.62,12.66,252.12
2015,3,10,15,0,3.23,12.35,205.02
2015,3,10,18,0,2.96,12.35,150.75
2015,3,10,21,0,2.72,12.2,151.33
2015,3,11,0,0,2.57,11.9,158.63
2015,3,11,3,0,2.47,11.49,153.43
2015,3,11,6,0,2.41,11.24,151.26
2015,3,11,9,0,2.63,5.26,158.01
2015,3,11,12,0,2.52,12.2,263.27
2015,3,11,15,0,2.78,6.37,268.4
2015,3,11,18,0,2.39,12.5,264.07
2015,3,11,21,0,2.23,12.05,159.3
2015,3,12,0,0,2.29,11.36,123.23
2015,3,12,3,0,2.51,11.49,121.69
2015,3,12,6,0,2.9,13.33,128.31
2015,3,12,9,0,2.82,13.7,155.12
2015,3,12,12,0,2.43,13.89,210.22
2015,3,12,15,0,2.32,12.99,203.28
2015,3,12,18,0,2.73,13.33,235.57
2015,3,12,21,0,3.73,14.71,240.89
2015,3,13,0,0,3.33,13.51,242.21
2015,3,13,3,0,3.46,13.89,249.54
2015,3,13,6,0,4.03,14.93,276.34
2015,3,13,9,0,4.09,14.49,248.96
2015,3,13,12,0,4.03,13.89,237.72
2015,3,13,15,0,3.84,13.7,213.69
2015,3,13,18,0,3.52,13.51,87.88
2015,3,13,21,0,3.19,12.66,109.23
2015,3,14,0,0,2.84,12.35,141.52
2015,3,14,3,0,2.49,12.05,142.03
2015,3,14,6,0,2.16,11.9,152.85
2015,3,14,9,0,1.92,11.76,142.27
2015,3,14,12,0,1.87,11.76,153.07
2015,3,14,15,0,2.04,13.16,144.46
2015,3,14,18,0,2.44,15.87,141.23
2015,3,14,21,0,2.84,16.13,136.31
2015,3,15,0,0,3.05,15.62,151.56
2015,3,15,3,0,3.06,15.38,137.63
2015,3,15,6,0,2.94,14.93,151.76
2015,3,15,9,0,2.72,14.49,135
2015,3,15,12,0,2.56,13.7,133.23
2015,3,15,15,0,2.39,13.51,138.62
2015,3,15,18,0,2.23,13.16,147.38
2015,3,15,21,0,2.06,12.66,143.29
2015,3,16,0,0,1.88,12.5,182.44
2015,3,16,3,0,1.74,12.5,108.03
2015,3,16,6,0,1.69,12.5,134.29
2015,3,16,9,0,1.71,12.35,129.69
2015,3,16,12,0,1.71,12.35,118.22
2015,3,16,15,0,1.76,12.2,121.87
2015,3,16,18,0,1.85,12.35,92.2
2015,3,16,21,0,1.94,13.51,103.63
2015,3,17,0,0,1.9,12.99,122.66
2015,3,17,3,0,1.81,12.2,122.35
2015,3,17,6,0,1.74,11.76,115.91
2015,3,17,9,0,1.69,11.49,137.91
2015,3,17,12,0,1.68,11.49,148.39
2015,3,17,15,0,1.7,11.36,49.09
2015,3,17,18,0,1.69,11.24,90
2015,3,17,21,0,1.63,10.99,99.78
2015,3,18,0,0,1.56,10.53,166.61
2015,3,18,3,0,1.49,10.31,206.57
2015,3,18,6,0,1.4,10.2,213.02
2015,3,18,9,0,1.33,10,190.78
2015,3,18,12,0,1.28,9.62,199.44
2015,3,18,15,0,1.25,9.52,68.2
2015,3,18,18,0,1.22,9.43,96.71
2015,3,18,21,0,1.18,9.35,115.91
2015,3,19,0,0,1.13,9.26,141.71
2015,3,19,3,0,1.08,9.01,210.26
2015,3,19,6,0,1.02,8.7,215.75
2015,3,19,9,0,0.97,8.55,201.16
2015,3,19,12,0,1.02,8.4,217.57
2015,3,19,15,0,1.23,13.33,220.29
2015,3,19,18,0,1.58,13.16,217.72
2015,3,19,21,0,1.93,13.16,228.61
2015,3,20,0,0,2.18,13.16,253.74
2015,3,20,3,0,2.2,12.99,285.68
2015,3,20,6,0,2.18,12.66,291.12
2015,3,20,9,0,2.14,12.5,293.96
2015,3,20,12,0,2.13,12.5,283.54
2015,3,20,15,0,2.2,12.66,316.77
2015,3,20,18,0,2.33,12.99,334.98
2015,3,20,21,0,2.38,13.16,349.9
2015,3,21,0,0,2.37,12.99,359.08
2015,3,21,3,0,2.32,12.66,0.83
2015,3,21,6,0,2.24,12.5,3.88
2015,3,21,9,0,2.13,12.5,20.22
2015,3,21,12,0,2.03,12.35,353.66
2015,3,21,15,0,1.94,12.05,270
2015,3,21,18,0,1.89,11.49,248.2
2015,3,21,21,0,1.79,11.36,233.13
2015,3,22,0,0,1.67,11.36,212.74
2015,3,22,3,0,1.54,11.36,217.12
2015,3,22,6,0,1.5,11.36,218.99
2015,3,22,9,0,1.66,16.13,219.81
2015,3,22,12,0,1.93,15.38,232.13
2015,3,22,15,0,2.1,14.93,222.4
2015,3,22,18,0,2.28,14.49,230.75
2015,3,22,21,0,2.64,13.89,210.29
2015,3,23,0,0,3.13,9.52,250.17
2015,3,23,3,0,3.26,11.49,301.05
2015,3,23,6,0,3.13,11.9,301.73
2015,3,23,9,0,2.95,12.05,296
2015,3,23,12,0,2.81,12.05,287.01
2015,3,23,15,0,2.72,12.05,282.14
2015,3,23,18,0,2.77,11.49,281.31
2015,3,23,21,0,2.78,11.24,290.22
2015,3,24,0,0,2.86,11.24,304.11
2015,3,24,3,0,3.07,11.36,292.7
2015,3,24,6,0,3.32,11.49,319.46
2015,3,24,9,0,3.85,11.36,342.35
2015,3,24,12,0,4.09,11.24,337.05
2015,3,24,15,0,3.75,11.11,343.16
2015,3,24,18,0,3.33,11.11,340.99
2015,3,24,21,0,2.94,11.11,348.83
2015,3,25,0,0,2.59,10.99,342.47
2015,3,25,3,0,2.34,10.53,336.04
2015,3,25,6,0,2.22,10.31,219.81
2015,3,25,9,0,2.26,10.31,188.75
2015,3,25,12,0,2.22,10.2,164.6
2015,3,25,15,0,2.14,10,169.42
2015,3,25,18,0,2.03,9.52,155.44
2015,3,25,21,0,1.98,9.43,149.04
2015,3,26,0,0,1.71,9.52,183.54
2015,3,26,3,0,2.03,4.59,301.79
2015,3,26,6,0,3.66,7.69,306.87
2015,3,26,9,0,4.1,8.85,311.44
2015,3,26,12,0,4.04,9.35,310.29
2015,3,26,15,0,3.82,9.52,309.01
2015,3,26,18,0,3.4,9.8,305.33
2015,3,26,21,0,3,9.8,302.91
2015,3,27,0,0,2.71,11.11,285.59
2015,3,27,3,0,2.53,11.49,232.94
2015,3,27,6,0,2.4,11.36,206.57
2015,3,27,9,0,2.34,11.36,224.47
2015,3,27,12,0,2.37,11.49,225
2015,3,27,15,0,2.4,11.63,234.36
2015,3,27,18,0,2.45,12.2,229.09
2015,3,27,21,0,2.49,12.05,145.22
2015,3,28,0,0,2.61,12.05,137.42
2015,3,28,3,0,2.77,12.2,165.96
2015,3,28,6,0,3.04,12.05,216.87
2015,3,28,9,0,3.83,11.11,258.25
2015,3,28,12,0,4.08,11.36,270.88
2015,3,28,15,0,3.94,11.63,257.37
2015,3,28,18,0,3.6,14.08,209.66
2015,3,28,21,0,3.97,13.51,263
2015,3,29,0,0,3.36,13.16,285.95
2015,3,29,3,0,3.14,12.5,269.36
2015,3,29,6,0,3.07,12.35,238.61
2015,3,29,9,0,2.85,12.2,249.92
2015,3,29,12,0,2.95,11.76,263.88
2015,3,29,15,0,4.05,11.24,290.76
2015,3,29,18,0,4.13,10.87,291.96
2015,3,29,21,0,3.81,10.99,281.39
2015,3,30,0,0,4.27,10.53,297.88
2015,3,30,3,0,4.29,10.64,289.11
2015,3,30,6,0,4.08,11.24,262.06
2015,3,30,9,0,3.94,11.49,252.45
2015,3,30,12,0,3.71,11.76,228.6
2015,3,30,15,0,3.38,12.05,198.3
2015,3,30,18,0,4.24,12.05,244.13
2015,3,30,21,0,5.27,11.76,262.5
2015,3,31,0,0,5.91,12.35,318.91
2015,3,31,3,0,5.26,12.66,302.8
2015,3,31,6,0,5.43,12.66,284.95
2015,3,31,9,0,6.41,12.2,288.18
2015,3,31,12,0,6.91,12.5,291.4
2015,3,31,15,0,7.17,13.16,292.21
2015,3,31,18,0,7.72,13.51,298.02
2015,3,31,21,0,7.66,13.7,304.56
2015,4,1,0,0,6.7,13.7,295.08
2015,4,1,3,0,5.73,13.7,290.12
2015,4,1,6,0,5.04,13.51,289.95
2015,4,1,9,0,4.66,13.16,285.29
2015,4,1,12,0,4.35,12.5,277.31
2015,4,1,15,0,3.97,12.35,283.04
2015,4,1,18,0,3.53,12.35,320.77
2015,4,1,21,0,3.22,12.35,353.35
2015,4,2,0,0,2.97,12.35,357.14
2015,4,2,3,0,2.76,12.2,29.36
2015,4,2,6,0,2.6,12.05,92.6
2015,4,2,9,0,2.48,11.49,135
2015,4,2,12,0,2.36,11.36,140.57
2015,4,2,15,0,2.32,11.24,131.7
2015,4,2,18,0,2.33,11.24,135.99
2015,4,2,21,0,2.2,10.99,144.02
2015,4,3,0,0,1.97,10.53,166.53
2015,4,3,3,0,1.75,10.31,306.4
2015,4,3,6,0,2.34,10.1,314.69
2015,4,3,9,0,3.01,8.93,317.9
2015,4,3,12,0,3.01,9.43,305.74
2015,4,3,15,0,2.97,9.62,310.97
2015,4,3,18,0,2.84,9.71,311.05
2015,4,3,21,0,2.58,9.71,314.34
2015,4,4,0,0,2.3,9.62,287.02
2015,4,4,3,0,2.11,9.62,282.99
2015,4,4,6,0,2.01,10,279.29
2015,4,4,9,0,1.97,10.53,293.36
2015,4,4,12,0,1.94,10.87,268.49
2015,4,4,15,0,1.9,10.87,271.33
2015,4,4,18,0,1.84,10.75,271.97
2015,4,4,21,0,1.76,10.64,248.96
2015,4,5,0,0,1.67,10.53,232.13
2015,4,5,3,0,1.59,10.42,225
2015,4,5,6,0,1.51,10.31,193.24
2015,4,5,9,0,1.44,10.1,204.44
2015,4,5,12,0,1.42,10.1,112.93
2015,4,5,15,0,1.42,11.11,86.63
2015,4,5,18,0,1.39,11.24,86.53
2015,4,5,21,0,1.33,11.24,86.82
2015,4,6,0,0,1.27,11.11,190.89
2015,4,6,3,0,1.29,10.87,254.62
2015,4,6,6,0,1.19,10.64,213.23
2015,4,6,9,0,1,11.11,220.16
2015,4,6,12,0,0.98,11.49,233.47
2015,4,6,15,0,1.26,13.33,251.85
2015,4,6,18,0,1.28,12.5,245.46
2015,4,6,21,0,1.19,11.49,230.63
2015,4,7,0,0,1.2,10.99,222.83
2015,4,7,3,0,1.25,10.53,223.36
2015,4,7,6,0,1.33,10.31,234.58
2015,4,7,9,0,1.39,10.31,224.19
2015,4,7,12,0,1.45,10.31,245.3
2015,4,7,15,0,1.49,10.2,268.49
2015,4,7,18,0,1.47,10.1,255.96
2015,4,7,21,0,1.43,10,145.3
2015,4,8,0,0,1.41,9.9,140.44
2015,4,8,3,0,1.64,16.95,99.87
2015,4,8,6,0,2.68,16.39,146.63
2015,4,8,9,0,3.63,16.13,157.22
2015,4,8,12,0,3.85,15.62,166.29
2015,4,8,15,0,3.82,17.54,232.7
2015,4,8,18,0,3.7,15.87,278.84
2015,4,8,21,0,3.51,15.38,250.56
2015,4,9,0,0,3.3,14.93,266.82
2015,4,9,3,0,3.12,14.49,233.97
2015,4,9,6,0,2.93,13.7,162.76
2015,4,9,9,0,2.77,13.51,193.09
2015,4,9,12,0,2.61,13.16,240.95
2015,4,9,15,0,2.49,12.66,255.38
2015,4,9,18,0,2.34,12.35,253.3
2015,4,9,21,0,2.16,12.2,226.22
2015,4,10,0,0,2.09,12.05,127.57
2015,4,10,3,0,2.14,11.76,164.54
2015,4,10,6,0,2.12,11.76,163.18
2015,4,10,9,0,2.04,11.36,154.44
2015,4,10,12,0,2.03,11.24,165.79
2015,4,10,15,0,1.86,10.99,191.73
2015,4,10,18,0,1.71,10.87,252.43
2015,4,10,21,0,2,10.53,289.11
2015,4,11,0,0,2.12,10.42,267.92
2015,4,11,3,0,2.36,10.87,257.04
2015,4,11,6,0,3.1,10.2,261.62
2015,4,11,9,0,3.26,10.87,260.46
2015,4,11,12,0,3.36,10.99,250.8
2015,4,11,15,0,3.42,10.87,240.05
2015,4,11,18,0,3.39,10.87,236.31
2015,4,11,21,0,3.29,10.87,226.5
2015,4,12,0,0,3.29,10.99,229.5
2015,4,12,3,0,3.52,11.36,234.72
2015,4,12,6,0,3.29,11.49,220.82
2015,4,12,9,0,2.93,11.49,255.75
2015,4,12,12,0,2.82,11.49,277.48
2015,4,12,15,0,2.76,11.24,296.85
2015,4,12,18,0,2.58,11.11,287.4
2015,4,12,21,0,2.39,10.99,271.12
2015,4,13,0,0,2.31,10.99,235.95
2015,4,13,3,0,2.37,11.11,180
2015,4,13,6,0,2.33,10.87,160.44
2015,4,13,9,0,2.3,10.42,163.98
2015,4,13,12,0,2.19,10.2,203.34
2015,4,13,15,0,2.15,10.1,219.12
2015,4,13,18,0,2.21,9.62,223.4
2015,4,13,21,0,2.25,9.35,222.02
2015,4,14,0,0,2.36,9.71,217.65
2015,4,14,3,0,2.5,10,228.4
2015,4,14,6,0,2.7,13.16,227.12
2015,4,14,9,0,2.75,12.5,222.41
2015,4,14,12,0,2.92,12.82,226.05
2015,4,14,15,0,3.32,14.93,224.27
2015,4,14,18,0,3.59,14.71,222.46
2015,4,14,21,0,3.57,14.08,219.26
2015,4,15,0,0,3.38,13.33,231.79
2015,4,15,3,0,3.04,12.66,297.9
2015,4,15,6,0,2.89,12.35,301.36
2015,4,15,9,0,2.72,12.2,303.33
2015,4,15,12,0,2.59,11.63,288.15
2015,4,15,15,0,2.48,11.36,277.27
2015,4,15,18,0,2.4,11.24,278.33
2015,4,15,21,0,2.34,11.24,262.65
2015,4,16,0,0,2.29,11.24,229.97
2015,4,16,3,0,2.22,11.24,238.67
2015,4,16,6,0,2.16,11.24,204.23
2015,4,16,9,0,2.12,11.24,175.76
2015,4,16,12,0,2.09,11.11,87.95
2015,4,16,15,0,2.05,10.99,53.88
2015,4,16,18,0,1.99,10.75,56.55
2015,4,16,21,0,1.95,10.64,72.9
2015,4,17,0,0,1.87,10.42,84.4
2015,4,17,3,0,1.79,10.31,69.27
2015,4,17,6,0,1.72,10.2,36.87
2015,4,17,9,0,1.65,10,36.87
2015,4,17,12,0,1.6,9.71,65.56
2015,4,17,15,0,1.63,9.52,76.93
2015,4,17,18,0,1.55,9.43,38.93
2015,4,17,21,0,1.54,9.43,61.02
2015,4,18,0,0,1.48,9.43,77.24
2015,4,18,3,0,1.37,9.35,104.04
2015,4,18,6,0,1.3,9.35,108.43
2015,4,18,9,0,1.26,9.43,109.33
2015,4,18,12,0,1.32,9.52,73.95
2015,4,18,15,0,1.39,9.71,72.65
2015,4,18,18,0,1.23,10.1,88.21
2015,4,18,21,0,1.09,10,88.83
2015,4,19,0,0,1.02,9.8,69.44
2015,4,19,3,0,0.98,9.43,76.5
2015,4,19,6,0,0.94,9.35,97.7
2015,4,19,9,0,0.94,9.26,100.49
2015,4,19,12,0,1.04,17.54,68.88
2015,4,19,15,0,1.25,16.95,67.48
2015,4,19,18,0,1.49,16.39,90
2015,4,19,21,0,1.62,15.38,90
2015,4,20,0,0,1.68,14.93,87.4
2015,4,20,3,0,1.69,14.49,107.57
2015,4,20,6,0,1.65,13.7,128.83
2015,4,20,9,0,1.55,13.51,189.87
2015,4,20,12,0,1.42,12.99,111.8
2015,4,20,15,0,1.29,12.35,79.7
2015,4,20,18,0,1.17,12.05,87.8
2015,4,20,21,0,1.08,11.49,160.82
2015,4,21,0,0,1,11.24,223.88
2015,4,21,3,0,0.94,10.99,254.05
2015,4,21,6,0,0.88,10.64,232.7
2015,4,21,9,0,0.83,10.31,235.71
2015,4,21,12,0,0.8,10.1,285.26
2015,4,21,15,0,0.78,9.9,351.87
2015,4,21,18,0,0.77,9.8,64.65
2015,4,21,21,0,0.77,9.62,58.24
2015,4,22,0,0,0.79,9.52,33.11
2015,4,22,3,0,0.83,9.52,33.69
2015,4,22,6,0,0.89,9.52,59.26
2015,4,22,9,0,0.98,9.62,71.15
2015,4,22,12,0,1.06,9.71,63.43
2015,4,22,15,0,1.1,9.71,46.59
2015,4,22,18,0,1.12,9.71,64.59
2015,4,22,21,0,1.13,9.8,32.12
2015,4,23,0,0,1.17,9.9,71.2
2015,4,23,3,0,1.21,10.1,59.04
2015,4,23,6,0,1.26,10.1,79.51
2015,4,23,9,0,1.34,14.93,62.74
2015,4,23,12,0,1.45,14.71,67.75
2015,4,23,15,0,1.53,14.49,57.43
2015,4,23,18,0,1.56,13.89,64.98
2015,4,23,21,0,1.54,13.51,44.17
2015,4,24,0,0,1.48,13.16,81.87
2015,4,24,3,0,1.42,12.66,78.23
2015,4,24,6,0,1.36,12.35,74.74
2015,4,24,9,0,1.32,12.2,82.15
2015,4,24,12,0,1.28,12.05,86.31
2015,4,24,15,0,1.25,11.36,59.26
2015,4,24,18,0,1.24,11.24,18.43
2015,4,24,21,0,1.26,11.11,8.84
2015,4,25,0,0,1.32,10.64,344.2
2015,4,25,3,0,1.58,9.43,5.77
2015,4,25,6,0,1.72,8.62,354.29
2015,4,25,9,0,1.74,8.33,0.65
2015,4,25,12,0,1.78,11.9,0
2015,4,25,15,0,2.43,13.33,2
2015,4,25,18,0,2.85,11.9,358.59
2015,4,25,21,0,2.49,11.24,343.04
2015,4,26,0,0,2.23,10.99,341.33
2015,4,26,3,0,2.16,10.87,323.53
2015,4,26,6,0,2.23,11.11,321.8
2015,4,26,9,0,2.29,11.11,307.44
2015,4,26,12,0,2.24,10.53,336.8
2015,4,26,15,0,2.04,10.42,0
